NU_INSCRICAO,NU_NOTA_MT
dbc11305ccaac7ef6665c2288f7aee4f55097da6,405.626
7230f7484eba6c7276583919d034149bb6c2ed62,401.2054
a868997a10e662e299429367b723b828d3a4018c,-1.0024
03117561e1c1f213580c4d8e48a55152934acd9d,607.8107
1f370ff110ece6c19ec8a2521de94073f585c0a3,2.5292
9f384617c6b0de2619e880b057d5f76d27d6abf4,491.4082
8c701f837729d48e7c5277be9bc4705ec15a893f,-10.8239
fc83d67be6e9ff7cad6a5880e7fe7677c663d03c,483.8775
e8f56cb57835ff4b0a5b5480464c29c544e4da36,435.7636
5baffae676db9745909c63c78cbed1ffa2c59388,442.2995
1c732ab6a728b56b4971b4c772bba6dce8ad212d,534.6783
7cfb8c37201ba2d427383e3453bf4d17cf140c12,664.5927
49ab519123b123d9cc209561afa7b5593d1de5d3,-16.9905
7eeafe18c6d134aa42553db26ab249ff70060dcd,477.6587
4ce1c95fedf4723a0ef883f13e9a10c2f4de3334,13.2568
8e40e91bea5cdd8b90522517dd08d4e167e23d78,28.0749
2230bbbb96a5aa73b68c943891ce1a99199de906,549.1301
9ea2522cf38aec0830ebcf2751192f3279fe7373,-8.9886
72a507d6c2f908c2ad64c9ee5ee8a9d83319bd7d,509.4519
b434f8f1723aa06a245cc52f60dbe0036d00d227,680.6317
62aa292ddac5303a7e26b8e468ef64fccf5dcfb8,554.1503
2c4f23f650e345057155d40f1ca7a3e989aec1ca,600.2869
cb4b129f1c71091dc24fa5b869487e22951dd5da,447.1076
9517e5c256bdf549cc3b44ca54fc9bb3a07fca39,670.152
2eb16e0139407006b1e4d4d2daccf58f224a2ee0,514.2973
b35a59f5b501ddad0acc4aa350f63618fec52203,585.6494
804b2ef7a75c29bd00b1aa83516be823077b2f50,475.1105
51c40966f391310d3e7b2e21713a86b87e1e1f75,3.9274
a6c3326b467beddce9930ce22dc60aa34c8e2e55,12.1661
b54748a3cdd15981638e22a2b22b1711a49f8acc,689.5038
9b72b6bf9758b8ec50cff3566f0acc96a092f883,-15.2849
269fbaa1705061f0592ef69cbad55c4c8815e66a,462.4017
c575ca76275c216572040c651f2dfd24012b1170,545.3158
06a0f6f2f42cb8d08af2046d7063e4df0a7a9af3,460.3062
6a54a45c3a5752ac47c80a37bba1519d4417fbd5,410.4101
c108c080498daabe961406523d32e67731df9a60,0.838
96136f0053a0c3e4cb8540453f4edeaf0226c5f0,5.1812
e0f8eafa7e05ffe82d65a6d67026fb8bdcd13a37,640.5851
0027244961763bce90296b05ab1c58b25feecbea,492.9058
30e497939546a84f7bc37d79fa1bb75ebe70d296,493.386
f9afe2ee90b2e25158cf70cdda8bd1a23881461f,532.9964
f5a04c09a2993dd3e9c5cce854bed3345672269b,435.2248
eadb5b78b469a7cf6fa577121e722adc3d0a116e,34.0824
a213e842bf948197945426f37d53c625640f984e,16.4511
f392f58168becc2a019d9c3be90bd199453c9fa9,449.7511
630bbc85415c713b4f91983f9ee7cf583b7af917,584.7539
45ad87c912eae27fd6d1d50d02d650f855275f04,449.7036
5fc92d86f20d9c07b52528e5b7c52ab0634ec9b6,498.6911
06ea68b355675d26c51d06171fd36fdee3277b5d,19.5862
9b5fe2b3852b92078cee8baa54c88bf19d8a3880,-8.0263
758122129c02619dcaa8a7c364110ab903af8856,441.5355
81b33d71e5ebc917ec942db656d620964fada49d,480.792
5bf6ce34f1392550bb2ee34e9800fd6df70f8c12,677.1778
111ff7ddd2e979c23bb0e8c890a9917951d2a0db,7.6195
c5d929a31ebbbd37b804d1b3186da80c52025508,6.0596
b8ecd588358daf3a277daabc9f91ee515907fe22,473.2836
636a420efb5991c0be4b131dc98fb3460a4065d5,-10.6823
a3013ac15f97991ab38e430e23c8ba1fde1ec218,438.7207
55d164170ddb6ebdac0ad6175a5f6b1344770b48,538.4807
2c88f7eec4c2db41dfaadc3ae36b6fd1925445c2,3.8101
7a1a8a1fff3abff3957c8859cb988d02ebd534ce,19.5494
96341a5e96137b582a2f3c4e5dd992122c780385,553.4371
ba0dfc459d22ba6011e456ab3dd024b435580dda,489.3839
bd5c6578c9024c026c9c260bf3c3e53c1716ca22,446.6335
9d35e5d2e306fd79d30f24b5ea8a7cd3c14e02b3,561.8673
ab0b646f587f98aecc4c3ce454c34f6464410cea,454.6421
ba11dbddf70abf102b2056e9a3e7cf6af55aeb27,519.1261
b207f277a1d9f3f2a90d7b7dd3c38d8b97c1d269,439.8194
8ffc9dbd4890309090cc7f6b21b4fa023c6a9088,5.4638
6b83905491fc04744a847d875533ec1ad6afb7b1,471.6924
bad943af15660626bb9a592d55c071882b5908c8,522.1619
46d4ac030ea49cf87d92f02c44cc088abd80d9b3,14.9532
9c3cd2d297d6a7d24e44a8912db2bd49b85e7637,440.6771
c6f62cd3fe5348a1a0dcea011162c90c04aed1d3,395.1041
5cbfb0a3368a7bb94aa62a2f3de9f96a3a810c6f,-14.8315
6309975a376ffb009c60cd0730d35b95991c672c,404.9494
0c8e05069a6a81cf78f2372f5e340375e0f29f7f,476.6161
d0c0ef316460a146fdb93b06ac40b136636181d5,665.1886
9b8d26f7adfcacacf9d36448f8237d6f4af8132d,389.5814
664423eb165106f492462ac279fbd6711af138b5,383.8326
8d8d43a5fb49c4086eefacf447ef86e87f028ef8,553.8684
26480f4cdac9b7db887a4027ca5ac7ab27171390,427.757
e43d38f6c5ef4b55bce2c20845038520151c82f7,430.5372
45e5b812b55cf2e972c6a3445469cdfacd490111,-11.5318
5fa1cdc6061426c5efb18bec5725babf60b37570,-12.0347
5a26f420290529ea3015d01dc6c86908db34193e,411.5593
18c64b4568c1f230965aead29ae1592fda01d05f,506.6939
695da51f9d0b2180555486f36e73da51db3b8740,509.8997
c50b6b01965f8018abc505e8b78b8f85a1361255,-18.9013
7e6a5ea4c916f7bb0e97e34dfa5a709a0ede0393,-10.6791
1d9dba8fa5de56890e96be9694343ff70d28e4d1,-3.3624
b29e693875a12afa6a3045497e683536257c9619,528.1746
9fdbef2e51bba75416a1b325388c7c55df863ec2,591.261
c8a508005568418bee0adace08451488743d5789,547.4041
f2fc6b95f3da43deb0e55bda9d9ccc11922fc06d,404.7905
af5998e9833b18559891a5c5c15da936edbc9ad4,424.9539
d24d5848387771cb4ca766d4f811bba15081dcb6,410.3011
a3ccfde9f5b8200cd7e66cdf8b0ca22592bc7b59,-17.3568
16bafa9e1da859dec03f25e70beaeb3b0f53c401,506.0726
03a46ad8bcd2201ae1e5707cafd2ff715657a407,445.5546
9ae86ddfa4bab6a101f560fd2a97b8449af01f8b,515.7411
e4521a6e4a1e442bc0d6a27685ca9d07df878399,494.2309
c1853a58fa4652ae7a3f0822d94525ef4bc59bd8,-15.6398
9a2d9b1e949f2a5ea326c266fb2758c080ece6cd,-17.7838
1e1b06caeddac05fba544d2caab9bdef92292448,460.0918
d6fcbd5b243909efcec1164b373141a90d51a4ec,501.0812
f0f07be65ac0362041d8982b02666093e6902d70,16.8623
b446e365b8853cee2d0b0957bf4c65a1fd44a75c,470.8548
ef893b76bc4d3d5b40904e5d3b4e43b1ce29635a,538.0224
b2ef33438b16f54eaaada5a499e5b9d70e7cbaf9,465.7592
3e18aea5e0898b4897982b585efcd5d41ffa2310,467.8001
d495216a1ae9d009143f93fe516ca90b043cfe9c,446.1246
50ad15cf445499a53f33dc97b68dd485a0b5be5d,466.2562
c937c24cff6819088b61b6dbd3504635d40fbd5b,2.4731
d6317ea6ea09e751946b500ec15b68a389935cc8,444.0753
251f780ba6ff835be4c35371a2749bdaef41ab9e,-17.9824
9cb37b0c352edfd37f1c08d1c5f4c995def2a7c6,601.4697
4ed186e1854432164fb76a7752abe3f9b672fc44,415.1046
17c7b8a4295b71deffbcd9679e0b3e7058cd23f6,539.216
c65b40029e4b7c845db8e38a9aedee2303926a1e,437.5076
699d85b183ed6e8e493adcd4796bcfc6a70b1493,1.8193
78c1b222f176cfe359ea2f2ebf30a23af1ff93f7,461.9618
62af61a85dd17d2ce7fdae1ea47fd411ee4e3909,534.7834
64596361ba2914a9656e04c7720a2956a00e51c7,-11.4257
cc664dbabfc9fedfc92f66cd1c9149f3df584580,414.9962
ad7e78f08cf26ecea74316f3eaa7297f08eefecf,527.7749
c41de1d66943f86e42cf66b3dec6cc196ac456b4,397.6948
73f5617878676b211049c06a734395f316f7bce9,480.7653
40ea1311a656cb310e7d7f55baad87f4ec644371,440.3152
b794af00318eac2874056f5f23d8f64b2c82b9a6,450.1558
f0f2ece19ca0578e6fedbe8ca3d5a57fdadc5273,390.8357
de496a4c80faebcaca42aaab272740763522813b,-8.0615
0f72ffb73755bc6cab86d6eb119c1bc4d804fc9c,507.312
44f541751e2bed39d5c5cdc703e50b6a5f14dbf9,495.8544
c8c460680f42159f63af6082150e412024dec006,-14.4229
c960037aaaff6addce26bd7b9bebb67d66815336,415.0071
29175318e03e967d7db83010ffc193639e75fb60,479.9331
aee562b057a663232ded7ad7dd99f532abd88f1c,473.2157
b7da24dcbc3e66fd8343c01d98b0f11ce60ba7b8,476.9154
fddd0c34d10074967156596c5bb565730c0516a6,516.7378
25649c8b169c66dfc43ff7735ec439eeb4c43cb1,388.4023
72471abb641e03cc6e8f161cc33ef0b193f5fd69,-6.1854
f7d67db97305c69b86014efc73a6474746cebe57,17.1371
0e218e7923ac1bf75819e9681926860fda5955c4,394.529
6be0f430c65f5f310cf8bcb7811e72977ab8a36b,548.385
aa8a567bfed4d996f644d2ae4a0410059ed559a8,449.959
f3758a79f6787e87690a273be8877dd2559a2189,365.2944
0115b0abcaa64883c780f4395816c763b0ba1dba,489.5251
c9c320120b3e986326fd27c64ebafddcb8a34ae5,560.5977
83e9189ad5e6803010e4a8d7786d83d51b4d072b,544.6454
1716bac5fa1b2e07c5309fd23296fb10f32a91fd,466.6045
f3ae54ab8cd7bdc856ae1731fe332129e6a4126f,3.2463
a53fd01604a639188125b62b59de2c93e885cdd5,20.1012
687448d804c924b64fb61ba94b1846007d6ab904,641.621
ac8db41d3834313ad6c6470c89dc6fb894b09342,-0.3913
834d210e7c1165c0ade65e4b2ab20c2c2e9ee774,12.6385
85d242dba50381621f3f44a46c8e19d4aa949196,392.9281
e673f673a923826e58dbbaee41347fc6c7190f6c,426.3613
745f26f46ea86ee7120e47c4e4454e9ff2014be3,11.5085
0e71b17a84b0708866e71f87089c8e446ea9dde4,-10.229
d8bb747e90924ca2da4811a86d612a811ca55ee8,407.0112
c6276f27d568361cee956964fb7149a64d477a72,520.9902
7f9b0537f2c38fb2c108b55e55618e9370a95c20,0.1188
ec5d23c2e9f157ccd0baa4b292e8dd2e2cedac5b,545.9109
d9d847916197466389658a31c9a071bf751b2231,391.5631
f5cfb92ab9b6e8b882a01783c02a97c545773253,354.038
8307b2142c7fc4bdebf29b89f9b63b2fcd1fa2fa,547.1374
7aed648c2c983a53e6bf18a80ff3fda2809f2828,418.5092
62980b7abb1768ca53fe76039d00c32db1111dd1,604.1886
9544b8ad1230e31ccfdecb9e3fd8464a8b86a2e6,441.6477
35582c4097fb4b06a91da19cd583772a9d86e9d7,-14.6936
9beb191a3446fedd038a2acc53cc73a4d7addd98,404.0749
a696ba411198f3efa4ac94e1cf6969629f7e3fa9,513.3422
e3dbb8a1df52dd191d1698da978426270fdab4c8,590.156
b6bee62d4d73657b0ef47f16f875418eb4c4ff2f,476.2859
69ab6ef02ad64662dcd5e81f34775331130b85ce,10.9074
c120e9b0c21634a8d6b4dee4381771ca01434b0a,-10.6261
6e27fbdbe1c3535d01606cebf23168cbc867284a,471.3344
fd3347da636d6c597f6b9d5ac0ff04ab4aa9f45d,462.5047
87881fe11de76bb58d4592ddc8f4036d231b14cf,-11.687
a1a1b7fdf66b55751b202714f1f342c5769d3b9a,-8.9345
7ac5b8119b46505883764b15158768249a19bc75,508.8949
d796ef8338806bcdd5973ed6f1d4b5f027a5b53e,480.0715
77b4afdddd5906c700007d523aad010af744828a,546.1677
5d12fd63bca6cc3e4b5d575d15c83c9286f8cbb7,483.6974
0cb149aaae0d8f15b7376c63d0eddd4b7610faa4,414.3271
962a5b091ed826bef75a8cd6a3640462ebf18c18,-12.1768
0912901a9cf2c28f2f001c8b07b0b6745cfeef73,409.3808
6bf4b4e3dedcef47ed3dbe68785a1795238f1f94,-16.0766
16c86751ae838343cf11f2b782cfd1a9351b7df9,432.0976
f5e18a31e75145ed9947397f7e97f7cdd65997c9,481.3937
44333fb503c4285b21500fd8cbe2d4b01f7c9a9a,586.0312
1aaacd35a610392bd3eb26cdc03b7df70e7338b6,480.8017
58373722411945d7bdef5cb5ede4459a9edcba13,624.9132
a4f9fdda97c0a5a9024f6397d5963b3233d525b3,9.8
e5cce2a3c4b84cbc78ff429ca4ebbbfb2b92d82b,5.1846
fbbedf651635cb20ab7d73c0df10349ec19406f4,473.862
ac0672791ab77daa1a88917319f6a81d48c039a2,469.5525
18971261007a7df90081e682f530b0bb933c7b05,399.7193
766e74a2b847193a0e72fd9ca7a5488467b4001f,622.4307
f8d2cb16b7a5e174fcc2b76d18f7d4fdd7ed13e6,624.1837
a046d5f1275b3d7c4c80de122f5783110bb139de,531.0708
c476c28c271114351f7df88e4ada53a02a6ab7fd,450.818
2383fd53d2062cf9eb760ee159e8599d784ea3ad,541.6145
6cf4378e9b737cde762f847a4133c0f0a51af8fb,437.6623
afbb1c4fc0d85ac65b11f016c8c2489b8175f6a9,2.135
537e2b3126d1ac5dbbcfde55d0549dda561b575e,618.2931
d5b0b6b1d308bc5598d17171b63c220429d65882,528.3779
be5fcc60060c10729489eb296651f99cde7a1f78,481.8629
c5cf6f06593c1830f43b8310ecb5b885e06f5583,-7.225
889a6097b286730a6757ea174728eeb0a14fcc4f,542.0691
bd7f9c8640412736f83101714c2d35721753de71,407.0102
1545d81155aa885b2344c5b20f97852abf1d3021,-0.1397
f77507705f197f08acf982853b4f481d7a9a0a0b,556.2627
8005937a977eaf54535cec4e86fffe0622d86027,498.719
d548b75b88388dba356a5e7043d802523cebf7be,430.2118
5aed9b781bc9d334def639b9e22fa0edd86c4104,397.6243
8d273cc5ff9520947e212b4bab15a7bf125d51ae,546.7369
beb4b6e26c5c90c4c1f63b5402b4a27ec066799f,494.936
6bb0347a27172b6da6a477b212ac453ee0b317d6,446.738
2bc61953c153051cc6c5c5f279ff493c5b50f346,19.7761
5684bd0e7dbd48f198db07fd3b3de2aa5d6ea5c9,549.394
e095d83730d16bdca52edda499352823c0ae9a7d,469.404
7fb12a1d1f8106aa942787429c57962db62209f4,463.2178
3e0fd99c643bac4c7354025cacbc04922c4d7af8,383.3234
6bd7e53fde462120da3e1f3abc359dcd853f38a1,425.6982
e132dc710bf40da1b4e565d1ee233c1bd0ada1ae,-8.234
931c9b68503203e3dde2b2416193f56f3b3240b1,493.3504
3d9d271b0131965c3896efeee8e144733f05a89a,-12.2809
886ff01a626712ff457aca87ee499fe565380a3e,14.4353
a15d809e0a87059fde96b0b69718e260119b680f,448.1724
fce9f32ec22885e4680e8e992ec173aaa112d41e,485.8609
41cdcbe8b3d19283983318846c677a4c15af4aaa,411.0519
5c89fe7d22a0bb5907dbcd78db36b5214c1f466f,0.4085
93fc86498d9aab1cc0b79b62ca83a2c303fa978d,412.6213
0cc89d9d493ab99eb527d96f179405e0ca9fe5cd,496.573
9fbe78e4c9327af1f7c4694dfc08fb2103fe5690,383.1954
10577e52644495a112d6926d3d88de72bca9e14b,4.393
c809774e530a33dfb2e8131fb2859acb1d60fc16,553.1898
a676a714e149fa988d1ad76ad969a949c99b3daf,-13.5999
17852911ec609b95147c2b36507cf41c374feee7,543.5362
ac30e056ebf05c2d64f1827a7df1621f05ae2f49,453.176
2818b1f99095fab6d1019efc123108c69504dfbb,466.3978
4019a9d240e065bbda6b1694ad02f785942bdce4,6.5251
3c7d52ad907c55f7334346a768b44288ebb5b72e,462.1852
2e43766fc1f5e74d18b86058d03ff824de66b9fa,-14.7349
8bd427155d8fbac266279acd0e1cfbd04198f2c3,462.9375
ca7b735d284c323a2a5a8e07da8e6adf767b8e23,439.0499
dee4340768896265cc860b2143a197f1e83857dc,462.2933
4859cc28af0fea9c52bfa188ab0cbd231f5bc7a9,545.7808
0013741ec1dc7e4c3b5baf73f61a47d7585292d9,507.6543
0c90c6df5e73a9831acf3a833a1589b9059a0c81,-22.3263
03faf309404717170977dd61b95ff1814c40088c,425.1024
cd3f58db06e4d9d717c6cc8de31a25c53cb5ac73,415.6838
2e26d17bc182aacfaeed3b12f1a66feb40d4f96e,499.3779
ceb125e2a8f67106d58e63f317c812b764d3f725,548.031
4b7579ff6554b6b366d2397000350dbc9fdcbafa,22.221
7afc4443fdab80c585b84ae370e3592f73f04171,5.8812
084ac6ddb231e42eb19ee05c0d5b0f3bd7a90470,445.1381
e953271d07ef14f77f07eb72a93de203efa33b06,477.6483
9d6ee37a8cd4d8bd9a3a099b8f8ee19f14235e13,441.5045
2c3e89ffb7d52702eb2d96bd704b80dc058ff897,541.7436
64383cd3683b92e1053102f3137581ee19687dbb,12.63
4abd3801858b276db1a70ee7e94c1d899b79e380,651.7403
e8b10bed6dc25e70ba3129fa1f3f95c91ce5d23e,15.4401
c59cbd8309df8defa64508ebcbeefbcab5b24b50,430.4303
c9041f3b039b43b8eee4400b24308cb2f1c20a6e,456.5414
6dd26d0500fac7c3b12384dc9790d56647196ade,439.7288
672eac5a995e11b1dc871b27aaa5933935c462cf,2.5365
8a0bb9b0b52da6ba570837fe31c22d8f47df197c,11.4967
f99ef219338343ac35a138627ab44549fcc9247d,601.4384
4326e63cd732212597e47d63c7d3e4ce315075a7,3.852
367a987b5a240cb3cd1ba4302f32f1e9adf75129,400.6202
71b69bc0230f1d10277c460ca6226d6886d0799a,563.0283
fe819e9bb1d110d71dcf1aa143f3e0614ead0a87,639.1032
6c389474e6fc47a559acd374747311424e4b2243,19.4754
85ddb58c793932dc0b1244a67d490cfb45c64aa6,438.7595
0683bd41ef13129ea73344ea989e0c2e93910ef2,538.9831
bdda2058e08eea69e4c188395e34efa77d626279,434.1698
fe19531e526713a5f8d49cbeff226a1b18ad4daf,15.1997
e24c79803fab5038ccbe849262f642dcbca4a735,482.4546
4078b001cf7b49e098e4812929823b5d2b1ccb52,8.2376
809a406544f9c7b0ec78cbf04043abdd3bfd5faa,482.4538
10afdafe674bed7060aa03e4d3643ffd6bb1cc22,-15.7413
10ce02a9154cccd22497208b8e0195af192540a7,493.1369
c29bd91764f9b9f650a926bdf2f424b4dbfa4be2,437.3677
e51cb39545f074025dea07bba60fbb2ce3bbc8c1,8.5994
368c201123a334ce74cb5b5736cecdc4dcd7f43b,442.3795
396836342ad0668d13dbd20779f3faf065223e9b,-12.4611
951544af1d2cc99f72def1e5050a514a7d869da7,409.4446
4dce465136c73b5cc104045314bc8c40ee0a7bcc,-20.991
47c56b81cb75952158cc58ac1dba1c6adec1e441,503.865
e749ce60d99c6e78272a2bbf6e064087b44441f0,-14.261
19df9feceee051f2b3466617bd4969688049c530,472.7659
112515d41ca96e2dca583ac6f049404d651f7ed6,8.0269
5128a1a7c4743109ace5dcfd42879ee999290536,464.0536
396393b00220c19d1da779dd40277ab033825c5b,466.2236
aa3c70232b75e6699d4fddad8278b785019de599,497.0422
23fe757306c647c997ddd80b681ee7cdd693ed0a,448.7033
8338d85c01042aa8d043b4f004e1051b7dab9385,368.4379
1ae3591562a76ac63d7f8edf9113a2eaad373539,504.5513
4fd659b8ab4ac00f9233609c32a6f735b909493e,444.2355
97c20f6f8377abce03e1a8e94f3e9428a7692d5a,637.7821
71b6c0ff2cf1ea9e3dca0f24e45d2224fdc718f2,474.2203
eb72e93988532c686581729e39b8b969e8fe11f9,530.4234
f8b9cf59ba045595c2635ca232e74e417468054f,436.6037
e2867649339be49075bcc34446b27b84685df132,534.6362
a684d0f8cbd3951c1aa7f0eb17207255da6a5342,433.8022
4b83e292acd8b9b0ff3f73d2d76786c668346b02,583.9313
f220f1ad2b33afcbe62e6d7110acbf8f33611643,457.2994
d56f89ba5ab1ac6aa1f378352545c14bab6b643c,-12.4159
8e397c184b99d98a6321ece206c14e060259f972,454.3267
007d54236b259073657f2ec22ec77f01f53cc845,387.5193
b821047b68fddf477c463a21d71311fe8dfeb73a,616.8511
fc00ce0aa1e7031be87c6e596b3d2e3b7bfc718d,402.2431
026b462e5963b287ce2dc90e178427b18315ecc1,-15.0217
0d66828e27aca8b62da5a21d35836e0ad7299858,4.1513
7b96070e1fe3a1949cabd1a19ed516f51f4d0cce,391.8506
5446cabae69b4a3f17a93e915b20c902629f6bfb,7.4241
0031a184b641879da21aa6b20afe7fe981cbd0b9,431.4618
3b6f2590bb08848ae5b7cd08a41d1cc6a628c1f6,645.4152
f764e7fc1a9e524379fb803916a4febbe7eb24f5,-2.3881
f0527e3f10cbf275c69eda7ebf7e521f74723644,492.6612
dbb9805d453e8be32d844ff35ab54818f1862c4a,437.5709
c063002d93b60b03895b07efdfb49981c0aa74cf,546.1071
79a82427efed350356cfde73470641b0143931af,489.0105
998dd43e87b4e1a075aa5af92a3dd5aa644b6710,400.8983
b6896311e1e6509aa201bb98af9d59a9f92ae26d,508.1317
cdbc37753e75ff9e9084f74b9ea32790dc3021c8,562.0994
1ff27016f59accc6db15f32efc63c1e359c2e640,477.1046
9ea22356a56bcfc22a8a8a7b560904e51261c3ac,-10.1426
70f54399076674b5788c25a4f91590eef521c586,502.7604
c9c74863e650894c407ecff2e859d545add51127,451.2237
5a620d93a07732b713ce1c5f8b1207fe4ddc2db5,464.5452
adb2c4c81f38b46232c14ba76031de8e4d932bfd,440.7782
ee5f9994df3331cf0df76303584bab4070a28d0d,512.4776
f1188bd78bb2caf3b243095a7efa21a90b455323,522.3952
469a2496f12cda71984b4783186e4a81ddc66d05,473.3185
53aff6504cf05345877577b392df1e6d3495f96c,488.7051
c93e7b3dbc68c73e8b971c76348d35b6ab96f832,533.7652
e3d52ab59888e30406daccc15eaa5b2c093768c4,-6.9782
16e35b093d462f16bca8f46ef05907d7674171b5,394.5071
39eb70c2dee43187cd0c1e31a3ea9c4c9da6bcc7,472.1936
61d98e628e77be0d8884ce8f3108afc6ae7c5c03,520.1822
603cdac3e2637a1775d0835a35b1824a66d6f159,504.8936
729dbf9ac607943285cf9cabf80503f9e1112cb0,676.8555
6553371b304d9effccd011d3ed11f852354b335c,475.2318
dd7b89ef2c69d23491f3e4eaa9d23e0ec85cdbc2,453.4566
6b11913937224ba8eac6c17003a30e9d6939b6a3,432.9158
11cca4c8990d674ff1a5e26fe0040669e61a0233,400.4676
7cc229b6a8bfb19b7018bb362188dd9bf985cddb,433.27
569fff7fa6d66e6a99c21bd650356b830ee82ff9,513.4605
d974c6fd7a7c8a43b2aded4a925119b6d56468a8,472.1984
96c92d668b7c3585d4ca225dc2ba2d2f61a83f77,576.7532
80c9bf87c8851d126db4fac626b5d65e55bc2c11,-16.0075
01f7730894bdc452e3477d93e3c54ff415b61111,464.4241
5ec28648c95c2da89e5d8edceef07e9f93cda87a,475.6836
c3f000c8196ae5fb2a6a6e1eb07ed23b5e959dc5,7.2061
c72b158cced5274845a6dd714599314634bb6c48,398.0055
c48bba8ca267525981be488ff4e86cf050164a39,412.3381
f34a161eeb0416fc4b417e93ce97909636c524a9,622.3442
c1879190680836a87f332da038342397e16c5ccf,484.2853
6cfe37fe7376f0d2f9ee084516700cfb9c5baa2f,481.6801
92b5684e2a99a7a6a2d20d8edbda70fb9b15e9e1,474.5858
54b2fd8f0178fb68be897d3c078edee23671f16a,13.7345
9bd47b6835215e353d16c1dfa6c03f4c3b2f9e1f,567.7915
f64ef391c8560402e96a9cc926483c72aebb3e8e,-16.077
9ed6c9c343caea90c23c8852d6a1d36e231bbc7c,443.9495
8833c7ba011d13481b959f08f6c7cf30a1556c6d,430.8094
6b326331104abe00432c6f1f57bc55f4224688b8,-12.6062
f3ef288fa31afac3b0ca3aa433d13e272fe00266,465.0786
dd2d48e442be679f4ea26a306395cd883b62adf9,494.0388
8b1d9baf2ce110da189bdc97492dbfe0695c86aa,7.6841
c58609f09096eb6b8798597ee6e37c8c1ac0e23b,50.976
5fdef6f4ca221d65de7129dea44cf3496f5cdd64,-17.2891
2689bd93b7eeaf6477323172ff564376bbb01a61,425.7948
4627ec480f21bb94067f34cc9fbb40e25f65b478,17.986
02099cf2215f0382aacf7329e93018c8ff49241e,-12.9824
05cf942d421a1328096dd41aa129871a0f151617,449.2646
75c132a4c4e1282cdba35d9e0bdf61ae7e508b3c,490.9919
cdb9efbf46b74930f814ed3315298d246112432a,550.9201
d223498de0171aa5a893a630d50d64cdd6c3903b,548.8603
c8a54292e1a0f01824920b5ecef0ed73117c82af,463.1033
e965f4dc22429c93fe5ba5f45cb4d811697c7dd1,434.0088
94e57ce9bdc898ebd57e1977d10ec1a4b1016f5a,516.2522
b083c91a03a467c488143daae73bc1ca6c67eaed,385.9359
e045a78dd6d3a80cdb933c2c633235f9400d935e,458.6114
9c03ec51a87204ffc1879e6b7a4dac8cd3d35a9d,476.4643
06dcdcbccf054a131e22e893c4ef13c5c55e95c6,548.3944
6d92d2501c29777b1ee946549b4c68855dcaf846,490.7817
7510c5fb8ba3e4f346c13e2864fe1b980d4a8ff0,566.9571
477647b25c833f63e00c3018c6e35b6f92ba3e21,-2.687
1990bceee04b458c7506e12bfc94340568e90652,-14.4829
40f78aa7da9ceea65c094319f607534e9b30365e,506.4936
629098a8b4808aaf21d231d76749534f767af76f,15.5986
cea2d68d8a866c40bbf04cf59dfab64ab5728f0c,-13.2596
1d24aa3d5981652501dfaed0536c6a7268269e42,519.5092
e172fa5f93736178e35f574e8c2ac09d5191ef51,373.1771
ad12d43e69656e89951352925b1783b8f52e461a,470.9425
baef769fe1e7fa60a51d42aecf92b955d4b897ea,435.428
d0dde3b886beb447747030ffc5e4df503c77ea06,446.3973
5e72d4a95f175b0f3b54cc41d54beb6574bae90f,423.1761
8e19e5d730aa06ec06279e0b711954526ac5fdf0,553.9673
930aa8888d9dfc515a1c1d862bb5e0008fa3fb37,458.7237
5132afe537cc020677fc257025ac2197ec8f4f76,397.3012
4800ed1c53611d0b9722bb55f2b5eb411d9810f2,490.2658
d241980523994e8163acc9fa7535cb8a2f4581c2,456.6382
dcca0013abf090da1a0fc8a5fdc0039fd556d540,-8.0193
5bc9f56113c15fb72b540e78b9ed76e84a6bfdd0,484.8261
d53d367385fdeebd4755f504ce0b52c08212e2cf,502.1569
43345fa824e2d2e14c9e55ef4203fa7281384d08,489.5887
a1389e38917a93d168c5bf2a6b06f50e61c01bf0,-17.3095
91715815e6d1a2fd369379aa2451e4d535f000ad,597.9913
fedec1c68a8209fbd9d61deb68b5758092e988b6,472.6703
595b7e5edb003a28180a8b0d017b3cb0133ea763,454.5159
8f211dc328e1b6fd9dbc8a3e9599bb952273aa69,497.2938
46a697f4c8e3f21cde73ea82e859032ba778c4a7,565.4582
9bd8e8097edf52b4f95ff4bd5d66106f2ba3b7d7,2.2808
b04f5a32926fa64f940dfc5b37827973e1ffdab7,412.8982
148e3ef8c2a7052b7a54c05c17e9a64b03dcc958,-2.5674
4e52b73e91be41ec437fe105497c6fa4b2d9c2bb,428.6204
b02a44458d192e2b88fc6a22f10b76564289b3bb,522.7352
6ba95b286f8b8489fbffdfa008d07e86828c6377,-1.8488
67c21afc206a6cbbcecac9f53aeef2deba622be2,13.0705
2026ef69839e751b2b78f3423b71adda30c8ff12,-12.8521
0672bbae643d4a999853d5fd1f3a4341848b8525,392.6779
dbc2ffa058d03823310bd5a22ffcaaa9e164f059,441.0189
a7a7212789ecf4702334e9d7afda0bf50dcc62c7,-14.5446
9ea8936fc4032e7ac564d3fb19c7eec9b82b4833,504.8006
c0c1b0a9bb9f86fe701ea75200255f2841612546,480.7265
da114f441ce38da76c5732b49dd97452900c12db,-6.2741
